From Id	To Id	Tx	Meta
1	0	37.0071	 UDP 9 > 49153
0	1	38	 UDP 49153 > 9
1	2	38.001	 UDP 49153 > 9
2	3	38.002	 UDP 49153 > 9
3	7	38.003	 UDP 49153 > 9
7	4	38.004	 UDP 9 > 49153
4	2	38.0051	 UDP 9 > 49153
2	1	38.0061	 UDP 9 > 49153
1	0	38.0071	 UDP 9 > 49153
0	1	38.0718	OLSR
5	1	38.0821	OLSR
5	4	38.0821	OLSR
5	6	38.0821	OLSR
1	0	38.2393	OLSR
1	2	38.2393	OLSR
1	5	38.2393	OLSR
2	1	38.2708	OLSR
2	3	38.2708	OLSR
2	4	38.2708	OLSR
6	4	38.3532	OLSR
6	5	38.3532	OLSR
6	7	38.3532	OLSR
3	2	38.4404	OLSR
3	4	38.4404	OLSR
3	7	38.4404	OLSR
4	2	38.4565	OLSR
4	3	38.4565	OLSR
4	7	38.4565	OLSR
4	5	38.4565	OLSR
4	6	38.4565	OLSR
7	3	38.4823	OLSR
7	4	38.4823	OLSR
7	6	38.4823	OLSR
0	1	39	 UDP 49153 > 9
1	2	39.001	 UDP 49153 > 9
2	3	39.002	 UDP 49153 > 9
3	7	39.003	 UDP 49153 > 9
7	4	39.004	 UDP 9 > 49153
4	2	39.0051	 UDP 9 > 49153
2	1	39.0061	 UDP 9 > 49153
1	0	39.0071	 UDP 9 > 49153
0	1	40	 UDP 49153 > 9
1	2	40.001	 UDP 49153 > 9
2	3	40.002	 UDP 49153 > 9
3	7	40.003	 UDP 49153 > 9
7	4	40.004	 UDP 9 > 49153
4	2	40.0051	 UDP 9 > 49153
2	1	40.0061	 UDP 9 > 49153
1	0	40.0071	 UDP 9 > 49153
1	0	40.0168	OLSR
1	2	40.0168	OLSR
1	5	40.0168	OLSR
7	3	40.0916	OLSR
7	4	40.0916	OLSR
7	6	40.0916	OLSR
5	1	40.1258	OLSR
5	4	40.1258	OLSR
5	6	40.1258	OLSR
3	2	40.1973	OLSR
3	4	40.1973	OLSR
3	7	40.1973	OLSR
6	4	40.2751	OLSR
6	5	40.2751	OLSR
6	7	40.2751	OLSR
5	1	40.2922	OLSR
5	4	40.2922	OLSR
5	6	40.2922	OLSR
0	1	40.3003	OLSR
1	0	40.4027	OLSR
1	2	40.4027	OLSR
1	5	40.4027	OLSR
4	2	40.4482	OLSR
4	3	40.4482	OLSR
4	7	40.4482	OLSR
4	5	40.4482	OLSR
4	6	40.4482	OLSR
2	1	40.4525	OLSR
2	3	40.4525	OLSR
2	4	40.4525	OLSR
1	0	40.6521	OLSR
1	2	40.6521	OLSR
1	5	40.6521	OLSR
4	2	40.7039	OLSR
4	3	40.7039	OLSR
4	7	40.7039	OLSR
4	5	40.7039	OLSR
4	6	40.7039	OLSR
5	1	40.7095	OLSR
5	4	40.7095	OLSR
5	6	40.7095	OLSR
0	1	41	 UDP 49153 > 9
1	2	41.001	 UDP 49153 > 9
2	3	41.002	 UDP 49153 > 9
3	7	41.003	 UDP 49153 > 9
7	4	41.004	 UDP 9 > 49153
4	2	41.0051	 UDP 9 > 49153
2	1	41.0061	 UDP 9 > 49153
1	0	41.0071	 UDP 9 > 49153
0	1	42	 UDP 49153 > 9
1	2	42.001	 UDP 49153 > 9
2	3	42.002	 UDP 49153 > 9
3	7	42.003	 UDP 49153 > 9
7	4	42.004	 UDP 9 > 49153
4	2	42.0051	 UDP 9 > 49153
2	1	42.0061	 UDP 9 > 49153
1	0	42.0071	 UDP 9 > 49153
5	1	42.0361	OLSR
5	4	42.0361	OLSR
5	6	42.0361	OLSR
4	2	42.0683	OLSR
4	3	42.0683	OLSR
4	7	42.0683	OLSR
4	5	42.0683	OLSR
4	6	42.0683	OLSR
6	4	42.1904	OLSR
6	5	42.1904	OLSR
6	7	42.1904	OLSR
7	3	42.2051	OLSR
7	4	42.2051	OLSR
7	6	42.2051	OLSR
2	1	42.231	OLSR
2	3	42.231	OLSR
2	4	42.231	OLSR
0	1	42.3449	OLSR
3	2	42.3463	OLSR
3	4	42.3463	OLSR
3	7	42.3463	OLSR
1	0	42.3636	OLSR
1	2	42.3636	OLSR
1	5	42.3636	OLSR
0	1	43	 UDP 49153 > 9
1	2	43.001	 UDP 49153 > 9
2	3	43.002	 UDP 49153 > 9
3	7	43.003	 UDP 49153 > 9
7	4	43.004	 UDP 9 > 49153
4	2	43.0051	 UDP 9 > 49153
2	1	43.0061	 UDP 9 > 49153
1	0	43.0071	 UDP 9 > 49153
0	1	44	 UDP 49153 > 9
1	2	44.001	 UDP 49153 > 9
2	3	44.002	 UDP 49153 > 9
3	7	44.003	 UDP 49153 > 9
7	4	44.004	 UDP 9 > 49153
4	2	44.0051	 UDP 9 > 49153
2	1	44.0061	 UDP 9 > 49153
1	0	44.0071	 UDP 9 > 49153
2	1	44.0096	OLSR
2	3	44.0096	OLSR
2	4	44.0096	OLSR
3	2	44.0872	OLSR
3	4	44.0872	OLSR
3	7	44.0872	OLSR
0	1	44.1294	OLSR
1	0	44.2116	OLSR
1	2	44.2116	OLSR
1	5	44.2116	OLSR
7	3	44.2186	OLSR
7	4	44.2186	OLSR
7	6	44.2186	OLSR
5	1	44.2476	OLSR
5	4	44.2476	OLSR
5	6	44.2476	OLSR
6	4	44.4727	OLSR
6	5	44.4727	OLSR
6	7	44.4727	OLSR
4	2	44.4799	OLSR
4	3	44.4799	OLSR
4	7	44.4799	OLSR
4	5	44.4799	OLSR
4	6	44.4799	OLSR
0	1	45	 UDP 49153 > 9
1	2	45.001	 UDP 49153 > 9
2	3	45.002	 UDP 49153 > 9
3	7	45.003	 UDP 49153 > 9
7	4	45.004	 UDP 9 > 49153
4	2	45.0051	 UDP 9 > 49153
2	1	45.0061	 UDP 9 > 49153
1	0	45.0071	 UDP 9 > 49153
6	4	45.0203	OLSR
6	5	45.0203	OLSR
6	7	45.0203	OLSR
3	2	45.0783	OLSR
3	4	45.0783	OLSR
3	7	45.0783	OLSR
4	2	45.1561	OLSR
4	3	45.1561	OLSR
4	7	45.1561	OLSR
4	5	45.1561	OLSR
4	6	45.1561	OLSR
1	0	45.1586	OLSR
1	2	45.1586	OLSR
1	5	45.1586	OLSR
7	3	45.2941	OLSR
7	4	45.2941	OLSR
7	6	45.2941	OLSR
2	1	45.4288	OLSR
2	3	45.4288	OLSR
2	4	45.4288	OLSR
5	1	45.4664	OLSR
5	4	45.4664	OLSR
5	6	45.4664	OLSR
4	2	45.762	OLSR
4	3	45.762	OLSR
4	7	45.762	OLSR
4	5	45.762	OLSR
4	6	45.762	OLSR
2	1	45.7862	OLSR
2	3	45.7862	OLSR
2	4	45.7862	OLSR
1	0	45.8124	OLSR
1	2	45.8124	OLSR
1	5	45.8124	OLSR
5	1	45.8563	OLSR
5	4	45.8563	OLSR
5	6	45.8563	OLSR
0	1	46	 UDP 49153 > 9
1	2	46.001	 UDP 49153 > 9
2	3	46.002	 UDP 49153 > 9
3	7	46.003	 UDP 49153 > 9
7	4	46.004	 UDP 9 > 49153
4	2	46.0051	 UDP 9 > 49153
7	3	46.0059	OLSR
7	4	46.0059	OLSR
7	6	46.0059	OLSR
2	1	46.0061	 UDP 9 > 49153
1	0	46.0071	 UDP 9 > 49153
2	1	46.0886	OLSR
2	3	46.0886	OLSR
2	4	46.0886	OLSR
5	1	46.0898	OLSR
5	4	46.0898	OLSR
5	6	46.0898	OLSR
0	1	46.1415	OLSR
1	0	46.1713	OLSR
1	2	46.1713	OLSR
1	5	46.1713	OLSR
6	4	46.2198	OLSR
6	5	46.2198	OLSR
6	7	46.2198	OLSR
3	2	46.2462	OLSR
3	4	46.2462	OLSR
3	7	46.2462	OLSR
4	2	46.2831	OLSR
4	3	46.2831	OLSR
4	7	46.2831	OLSR
4	5	46.2831	OLSR
4	6	46.2831	OLSR
0	1	47	 UDP 49153 > 9
1	2	47.001	 UDP 49153 > 9
2	3	47.002	 UDP 49153 > 9
3	7	47.003	 UDP 49153 > 9
7	4	47.004	 UDP 9 > 49153
4	2	47.0051	 UDP 9 > 49153
2	1	47.0061	 UDP 9 > 49153
1	0	47.0071	 UDP 9 > 49153
0	1	48	 UDP 49153 > 9
1	2	48.001	 UDP 49153 > 9
2	3	48.002	 UDP 49153 > 9
3	7	48.003	 UDP 49153 > 9
7	4	48.004	 UDP 9 > 49153
4	2	48.0051	 UDP 9 > 49153
2	1	48.0061	 UDP 9 > 49153
1	0	48.0071	 UDP 9 > 49153
6	4	48.0397	OLSR
6	5	48.0397	OLSR
6	7	48.0397	OLSR
3	2	48.2865	OLSR
3	4	48.2865	OLSR
3	7	48.2865	OLSR
2	1	48.2988	OLSR
2	3	48.2988	OLSR
2	4	48.2988	OLSR
7	3	48.3185	OLSR
7	4	48.3185	OLSR
7	6	48.3185	OLSR
0	1	48.3744	OLSR
1	0	48.3823	OLSR
1	2	48.3823	OLSR
1	5	48.3823	OLSR
5	1	48.3873	OLSR
5	4	48.3873	OLSR
5	6	48.3873	OLSR
4	2	48.3908	OLSR
4	3	48.3908	OLSR
4	7	48.3908	OLSR
4	5	48.3908	OLSR
4	6	48.3908	OLSR
0	1	49	 UDP 49153 > 9
1	2	49.001	 UDP 49153 > 9
2	3	49.002	 UDP 49153 > 9
3	7	49.003	 UDP 49153 > 9
7	4	49.004	 UDP 9 > 49153
4	2	49.0051	 UDP 9 > 49153
2	1	49.0061	 UDP 9 > 49153
1	0	49.0071	 UDP 9 > 49153
0	1	50	 UDP 49153 > 9
1	2	50.001	 UDP 49153 > 9
2	3	50.002	 UDP 49153 > 9
3	7	50.003	 UDP 49153 > 9
7	4	50.004	 UDP 9 > 49153
4	2	50.0051	 UDP 9 > 49153
2	1	50.0061	 UDP 9 > 49153
1	0	50.0071	 UDP 9 > 49153
1	0	50.0392	OLSR
1	2	50.0392	OLSR
1	5	50.0392	OLSR
5	1	50.0916	OLSR
5	4	50.0916	OLSR
5	6	50.0916	OLSR
2	1	50.1788	OLSR
2	3	50.1788	OLSR
2	4	50.1788	OLSR
3	2	50.1818	OLSR
3	4	50.1818	OLSR
3	7	50.1818	OLSR
6	4	50.2257	OLSR
6	5	50.2257	OLSR
6	7	50.2257	OLSR
4	2	50.2517	OLSR
4	3	50.2517	OLSR
4	7	50.2517	OLSR
4	5	50.2517	OLSR
4	6	50.2517	OLSR
1	0	50.3062	OLSR
1	2	50.3062	OLSR
1	5	50.3062	OLSR
0	1	50.4081	OLSR
7	3	50.4375	OLSR
7	4	50.4375	OLSR
7	6	50.4375	OLSR
5	1	50.5033	OLSR
5	4	50.5033	OLSR
5	6	50.5033	OLSR
2	1	50.6676	OLSR
2	3	50.6676	OLSR
2	4	50.6676	OLSR
4	2	50.7804	OLSR
4	3	50.7804	OLSR
4	7	50.7804	OLSR
4	5	50.7804	OLSR
4	6	50.7804	OLSR
1	0	50.7876	OLSR
1	2	50.7876	OLSR
1	5	50.7876	OLSR
2	1	50.8376	OLSR
2	3	50.8376	OLSR
2	4	50.8376	OLSR
1	0	50.9788	OLSR
1	2	50.9788	OLSR
1	5	50.9788	OLSR
5	1	50.987	OLSR
5	4	50.987	OLSR
5	6	50.987	OLSR
0	1	51	 UDP 49153 > 9
1	2	51.001	 UDP 49153 > 9
2	3	51.002	 UDP 49153 > 9
3	7	51.003	 UDP 49153 > 9
7	4	51.004	 UDP 9 > 49153
4	2	51.0051	 UDP 9 > 49153
2	1	51.0061	 UDP 9 > 49153
1	0	51.0071	 UDP 9 > 49153
0	1	52	 UDP 49153 > 9
1	2	52.001	 UDP 49153 > 9
2	3	52.002	 UDP 49153 > 9
3	7	52.003	 UDP 49153 > 9
7	4	52.004	 UDP 9 > 49153
4	2	52.0051	 UDP 9 > 49153
2	1	52.0061	 UDP 9 > 49153
1	0	52.0071	 UDP 9 > 49153
4	2	52.0651	OLSR
4	3	52.0651	OLSR
4	7	52.0651	OLSR
4	5	52.0651	OLSR
4	6	52.0651	OLSR
3	2	52.0946	OLSR
3	4	52.0946	OLSR
3	7	52.0946	OLSR
0	1	52.1366	OLSR
5	1	52.1902	OLSR
5	4	52.1902	OLSR
5	6	52.1902	OLSR
6	4	52.275	OLSR
6	5	52.275	OLSR
6	7	52.275	OLSR
7	3	52.2753	OLSR
7	4	52.2753	OLSR
7	6	52.2753	OLSR
1	0	52.3412	OLSR
1	2	52.3412	OLSR
1	5	52.3412	OLSR
2	1	52.3719	OLSR
2	3	52.3719	OLSR
2	4	52.3719	OLSR
0	1	53	 UDP 49153 > 9
1	2	53.001	 UDP 49153 > 9
2	3	53.002	 UDP 49153 > 9
3	7	53.003	 UDP 49153 > 9
7	4	53.004	 UDP 9 > 49153
4	2	53.0051	 UDP 9 > 49153
2	1	53.0061	 UDP 9 > 49153
1	0	53.0071	 UDP 9 > 49153
0	1	54	 UDP 49153 > 9
1	2	54.001	 UDP 49153 > 9
2	3	54.002	 UDP 49153 > 9
3	7	54.003	 UDP 49153 > 9
7	4	54.004	 UDP 9 > 49153
4	2	54.0051	 UDP 9 > 49153
2	1	54.0061	 UDP 9 > 49153
1	0	54.0071	 UDP 9 > 49153
4	2	54.008	OLSR
4	3	54.008	OLSR
4	7	54.008	OLSR
4	5	54.008	OLSR
4	6	54.008	OLSR
6	4	54.1176	OLSR
6	5	54.1176	OLSR
6	7	54.1176	OLSR
5	1	54.1348	OLSR
5	4	54.1348	OLSR
5	6	54.1348	OLSR
3	2	54.1537	OLSR
3	4	54.1537	OLSR
3	7	54.1537	OLSR
2	1	54.2875	OLSR
2	3	54.2875	OLSR
2	4	54.2875	OLSR
7	3	54.3639	OLSR
7	4	54.3639	OLSR
7	6	54.3639	OLSR
1	0	54.4262	OLSR
1	2	54.4262	OLSR
1	5	54.4262	OLSR
0	1	54.4272	OLSR
0	1	55	 UDP 49153 > 9
1	2	55.001	 UDP 49153 > 9
4	2	55.0227	OLSR
4	3	55.0227	OLSR
4	7	55.0227	OLSR
4	5	55.0227	OLSR
4	6	55.0227	OLSR
3	4	55.0347	OLSR
3	7	55.0347	OLSR
2	1	55.1077	OLSR
2	4	55.1077	OLSR
1	0	55.1539	OLSR
1	2	55.1539	OLSR
1	5	55.1539	OLSR
6	4	55.3462	OLSR
6	5	55.3462	OLSR
6	7	55.3462	OLSR
5	1	55.363	OLSR
5	4	55.363	OLSR
5	6	55.363	OLSR
7	3	55.3806	OLSR
7	4	55.3806	OLSR
7	6	55.3806	OLSR
4	2	55.4257	OLSR
4	3	55.4257	OLSR
4	7	55.4257	OLSR
4	5	55.4257	OLSR
4	6	55.4257	OLSR
2	1	55.4891	OLSR
2	4	55.4891	OLSR
1	0	55.7529	OLSR
1	2	55.7529	OLSR
1	5	55.7529	OLSR
0	1	56	 UDP 49153 > 9
1	2	56.001	 UDP 49153 > 9
5	1	56.105	OLSR
5	4	56.105	OLSR
5	6	56.105	OLSR
1	0	56.1173	OLSR
1	2	56.1173	OLSR
1	5	56.1173	OLSR
4	2	56.1732	OLSR
4	3	56.1732	OLSR
4	7	56.1732	OLSR
4	5	56.1732	OLSR
4	6	56.1732	OLSR
0	1	56.2377	OLSR
6	4	56.2553	OLSR
6	5	56.2553	OLSR
6	7	56.2553	OLSR
7	3	56.329	OLSR
7	4	56.329	OLSR
7	6	56.329	OLSR
2	1	56.3649	OLSR
2	4	56.3649	OLSR
3	4	56.4509	OLSR
3	7	56.4509	OLSR
0	1	57	 UDP 49153 > 9
1	2	57.001	 UDP 49153 > 9
0	1	58	 UDP 49153 > 9
1	2	58.001	 UDP 49153 > 9
2	1	58.0341	OLSR
2	4	58.0341	OLSR
3	4	58.0344	OLSR
3	7	58.0344	OLSR
5	1	58.0978	OLSR
5	4	58.0978	OLSR
5	6	58.0978	OLSR
0	1	58.1552	OLSR
6	4	58.3549	OLSR
6	5	58.3549	OLSR
6	7	58.3549	OLSR
1	0	58.452	OLSR
1	2	58.452	OLSR
1	5	58.452	OLSR
4	2	58.4628	OLSR
4	3	58.4628	OLSR
4	7	58.4628	OLSR
4	5	58.4628	OLSR
4	6	58.4628	OLSR
7	3	58.4652	OLSR
7	4	58.4652	OLSR
7	6	58.4652	OLSR
0	1	59	 UDP 49153 > 9
1	2	59.001	 UDP 49153 > 9
0	1	60	 UDP 49153 > 9
1	2	60.001	 UDP 49153 > 9
1	0	60.0789	OLSR
1	2	60.0789	OLSR
1	5	60.0789	OLSR
3	4	60.1603	OLSR
3	7	60.1603	OLSR
6	4	60.1941	OLSR
6	5	60.1941	OLSR
6	7	60.1941	OLSR
2	1	60.2433	OLSR
2	4	60.2433	OLSR
5	1	60.3268	OLSR
5	4	60.3268	OLSR
5	6	60.3268	OLSR
1	0	60.3963	OLSR
1	2	60.3963	OLSR
1	5	60.3963	OLSR
0	1	60.4204	OLSR
2	1	60.44	OLSR
2	4	60.44	OLSR
7	3	60.4645	OLSR
7	4	60.4645	OLSR
7	6	60.4645	OLSR
4	2	60.4985	OLSR
4	3	60.4985	OLSR
4	7	60.4985	OLSR
4	5	60.4985	OLSR
4	6	60.4985	OLSR
2	1	60.6105	OLSR
2	4	60.6105	OLSR
5	1	60.7841	OLSR
5	4	60.7841	OLSR
5	6	60.7841	OLSR
1	0	60.8291	OLSR
1	2	60.8291	OLSR
1	5	60.8291	OLSR
0	1	61	 UDP 49153 > 9
1	2	61.001	 UDP 49153 > 9
2	4	61.002	 UDP 49153 > 9
4	7	61.003	 UDP 49153 > 9
7	4	61.004	 UDP 9 > 49153
4	2	61.0051	 UDP 9 > 49153
2	1	61.0061	 UDP 9 > 49153
1	0	61.0071	 UDP 9 > 49153
5	1	61.3221	OLSR
5	4	61.3221	OLSR
5	6	61.3221	OLSR
0	1	62	 UDP 49153 > 9
1	2	62.001	 UDP 49153 > 9
2	4	62.002	 UDP 49153 > 9
4	7	62.003	 UDP 49153 > 9
7	4	62.004	 UDP 9 > 49153
4	2	62.0051	 UDP 9 > 49153
2	1	62.0061	 UDP 9 > 49153
1	0	62.0071	 UDP 9 > 49153
5	1	62.0372	OLSR
5	4	62.0372	OLSR
5	6	62.0372	OLSR
4	2	62.2527	OLSR
4	3	62.2527	OLSR
4	7	62.2527	OLSR
4	5	62.2527	OLSR
4	6	62.2527	OLSR
2	1	62.2924	OLSR
2	4	62.2924	OLSR
0	1	62.3007	OLSR
6	4	62.3324	OLSR
6	5	62.3324	OLSR
6	7	62.3324	OLSR
3	4	62.3815	OLSR
3	7	62.3815	OLSR
7	3	62.4135	OLSR
7	4	62.4135	OLSR
7	6	62.4135	OLSR
1	0	62.4146	OLSR
1	2	62.4146	OLSR
1	5	62.4146	OLSR
0	1	63	 UDP 49153 > 9
1	2	63.001	 UDP 49153 > 9
2	4	63.002	 UDP 49153 > 9
4	7	63.003	 UDP 49153 > 9
7	4	63.004	 UDP 9 > 49153
4	2	63.0051	 UDP 9 > 49153
2	1	63.0061	 UDP 9 > 49153
1	0	63.0071	 UDP 9 > 49153
0	1	64	 UDP 49153 > 9
1	2	64.001	 UDP 49153 > 9
2	4	64.002	 UDP 49153 > 9
4	7	64.003	 UDP 49153 > 9
7	4	64.004	 UDP 9 > 49153
4	2	64.0051	 UDP 9 > 49153
2	1	64.0061	 UDP 9 > 49153
1	0	64.0071	 UDP 9 > 49153
2	1	64.01	OLSR
2	4	64.01	OLSR
4	2	64.099	OLSR
4	3	64.099	OLSR
4	7	64.099	OLSR
4	5	64.099	OLSR
4	6	64.099	OLSR
3	4	64.1932	OLSR
3	7	64.1932	OLSR
7	3	64.1963	OLSR
7	4	64.1963	OLSR
7	6	64.1963	OLSR
0	1	64.217	OLSR
1	0	64.2331	OLSR
1	2	64.2331	OLSR
1	5	64.2331	OLSR
6	4	64.3047	OLSR
6	5	64.3047	OLSR
6	7	64.3047	OLSR
5	1	64.3615	OLSR
5	4	64.3615	OLSR
5	6	64.3615	OLSR
0	1	65	 UDP 49153 > 9
1	2	65.001	 UDP 49153 > 9
2	4	65.002	 UDP 49153 > 9
4	7	65.003	 UDP 49153 > 9
7	4	65.004	 UDP 9 > 49153
4	2	65.0051	 UDP 9 > 49153
2	1	65.0061	 UDP 9 > 49153
1	0	65.0071	 UDP 9 > 49153
1	0	65.0912	OLSR
1	2	65.0912	OLSR
1	5	65.0912	OLSR
6	4	65.1594	OLSR
6	5	65.1594	OLSR
6	7	65.1594	OLSR
3	4	65.3659	OLSR
3	7	65.3659	OLSR
5	1	65.381	OLSR
5	4	65.381	OLSR
5	6	65.381	OLSR
2	1	65.4238	OLSR
2	4	65.4238	OLSR
4	2	65.4479	OLSR
4	3	65.4479	OLSR
4	7	65.4479	OLSR
4	5	65.4479	OLSR
4	6	65.4479	OLSR
7	3	65.4861	OLSR
7	4	65.4861	OLSR
7	6	65.4861	OLSR
4	2	65.6995	OLSR
4	3	65.6995	OLSR
4	7	65.6995	OLSR
4	5	65.6995	OLSR
4	6	65.6995	OLSR
1	0	65.747	OLSR
1	2	65.747	OLSR
1	5	65.747	OLSR
2	1	65.862	OLSR
2	4	65.862	OLSR
5	1	65.9922	OLSR
5	4	65.9922	OLSR
5	6	65.9922	OLSR
0	1	66	 UDP 49153 > 9
1	2	66.001	 UDP 49153 > 9
2	4	66.002	 UDP 49153 > 9
4	7	66.003	 UDP 49153 > 9
7	4	66.004	 UDP 9 > 49153
4	2	66.0051	 UDP 9 > 49153
2	1	66.0061	 UDP 9 > 49153
1	0	66.0071	 UDP 9 > 49153
3	4	66.0611	OLSR
3	7	66.0611	OLSR
0	1	66.1596	OLSR
5	1	66.3356	OLSR
5	4	66.3356	OLSR
5	6	66.3356	OLSR
1	0	66.3477	OLSR
1	2	66.3477	OLSR
1	5	66.3477	OLSR
7	3	66.3679	OLSR
7	4	66.3679	OLSR
7	6	66.3679	OLSR
2	1	66.3752	OLSR
2	4	66.3752	OLSR
6	4	66.3889	OLSR
6	5	66.3889	OLSR
6	7	66.3889	OLSR
4	2	66.4806	OLSR
4	3	66.4806	OLSR
4	7	66.4806	OLSR
4	5	66.4806	OLSR
4	6	66.4806	OLSR
5	1	66.77	OLSR
5	4	66.77	OLSR
5	6	66.77	OLSR
0	1	67	 UDP 49153 > 9
1	2	67.001	 UDP 49153 > 9
2	4	67.002	 UDP 49153 > 9
4	7	67.003	 UDP 49153 > 9
7	4	67.004	 UDP 9 > 49153
4	2	67.0051	 UDP 9 > 49153
2	1	67.0061	 UDP 9 > 49153
1	0	67.0071	 UDP 9 > 49153
0	1	68	 UDP 49153 > 9
1	2	68.001	 UDP 49153 > 9
2	4	68.002	 UDP 49153 > 9
4	7	68.003	 UDP 49153 > 9
7	4	68.004	 UDP 9 > 49153
4	2	68.0051	 UDP 9 > 49153
2	1	68.0061	 UDP 9 > 49153
1	0	68.0071	 UDP 9 > 49153
7	3	68.0484	OLSR
7	4	68.0484	OLSR
7	6	68.0484	OLSR
5	1	68.166	OLSR
5	4	68.166	OLSR
5	6	68.166	OLSR
1	0	68.2952	OLSR
1	2	68.2952	OLSR
1	5	68.2952	OLSR
0	1	68.3011	OLSR
6	4	68.319	OLSR
6	5	68.319	OLSR
6	7	68.319	OLSR
3	4	68.3464	OLSR
3	7	68.3464	OLSR
2	1	68.3606	OLSR
2	4	68.3606	OLSR
4	2	68.3701	OLSR
4	3	68.3701	OLSR
4	7	68.3701	OLSR
4	5	68.3701	OLSR
4	6	68.3701	OLSR
0	1	69	 UDP 49153 > 9
1	2	69.001	 UDP 49153 > 9
2	4	69.002	 UDP 49153 > 9
4	7	69.003	 UDP 49153 > 9
7	4	69.004	 UDP 9 > 49153
4	2	69.0051	 UDP 9 > 49153
2	1	69.0061	 UDP 9 > 49153
1	0	69.0071	 UDP 9 > 49153
0	1	70	 UDP 49153 > 9
1	2	70.001	 UDP 49153 > 9
2	4	70.002	 UDP 49153 > 9
4	7	70.003	 UDP 49153 > 9
7	4	70.004	 UDP 9 > 49153
4	2	70.0051	 UDP 9 > 49153
2	1	70.0061	 UDP 9 > 49153
1	0	70.0071	 UDP 9 > 49153
7	3	70.0708	OLSR
7	4	70.0708	OLSR
7	6	70.0708	OLSR
6	4	70.2172	OLSR
6	5	70.2172	OLSR
6	7	70.2172	OLSR
1	0	70.224	OLSR
1	2	70.224	OLSR
1	5	70.224	OLSR
4	2	70.2423	OLSR
4	3	70.2423	OLSR
4	7	70.2423	OLSR
4	5	70.2423	OLSR
4	6	70.2423	OLSR
5	1	70.2781	OLSR
5	4	70.2781	OLSR
5	6	70.2781	OLSR
4	2	70.3053	OLSR
4	3	70.3053	OLSR
4	7	70.3053	OLSR
4	5	70.3053	OLSR
4	6	70.3053	OLSR
3	4	70.3375	OLSR
3	7	70.3375	OLSR
0	1	70.3661	OLSR
1	0	70.4147	OLSR
1	2	70.4147	OLSR
1	5	70.4147	OLSR
4	2	70.4337	OLSR
4	3	70.4337	OLSR
4	7	70.4337	OLSR
4	5	70.4337	OLSR
4	6	70.4337	OLSR
2	1	70.4712	OLSR
2	4	70.4712	OLSR
1	0	70.5598	OLSR
1	2	70.5598	OLSR
1	5	70.5598	OLSR
4	2	70.5969	OLSR
4	3	70.5969	OLSR
4	7	70.5969	OLSR
4	5	70.5969	OLSR
4	6	70.5969	OLSR
5	1	70.7926	OLSR
5	4	70.7926	OLSR
5	6	70.7926	OLSR
0	1	71	 UDP 49153 > 9
1	2	71.001	 UDP 49153 > 9
2	4	71.002	 UDP 49153 > 9
4	7	71.003	 UDP 49153 > 9
7	4	71.004	 UDP 9 > 49153
4	2	71.0051	 UDP 9 > 49153
2	1	71.0061	 UDP 9 > 49153
1	0	71.0071	 UDP 9 > 49153
0	1	72	 UDP 49153 > 9
1	2	72.001	 UDP 49153 > 9
2	4	72.002	 UDP 49153 > 9
4	7	72.003	 UDP 49153 > 9
7	4	72.004	 UDP 9 > 49153
4	2	72.0051	 UDP 9 > 49153
2	1	72.0061	 UDP 9 > 49153
1	0	72.0071	 UDP 9 > 49153
2	1	72.0844	OLSR
2	4	72.0844	OLSR
3	4	72.1268	OLSR
3	7	72.1268	OLSR
7	3	72.1642	OLSR
7	4	72.1642	OLSR
7	6	72.1642	OLSR
0	1	72.2164	OLSR
6	4	72.2473	OLSR
6	5	72.2473	OLSR
6	7	72.2473	OLSR
4	2	72.3065	OLSR
4	3	72.3065	OLSR
4	7	72.3065	OLSR
4	5	72.3065	OLSR
4	6	72.3065	OLSR
5	1	72.3789	OLSR
5	4	72.3789	OLSR
5	6	72.3789	OLSR
1	0	72.4186	OLSR
1	2	72.4186	OLSR
1	5	72.4186	OLSR
0	1	73	 UDP 49153 > 9
1	2	73.001	 UDP 49153 > 9
2	4	73.002	 UDP 49153 > 9
4	7	73.003	 UDP 49153 > 9
7	4	73.004	 UDP 9 > 49153
4	2	73.0051	 UDP 9 > 49153
2	1	73.0061	 UDP 9 > 49153
1	0	73.0071	 UDP 9 > 49153
0	1	74	 UDP 49153 > 9
1	2	74.001	 UDP 49153 > 9
2	4	74.002	 UDP 49153 > 9
4	7	74.003	 UDP 49153 > 9
7	4	74.004	 UDP 9 > 49153
4	2	74.0051	 UDP 9 > 49153
2	1	74.0061	 UDP 9 > 49153
1	0	74.0071	 UDP 9 > 49153
2	1	74.0971	OLSR
2	4	74.0971	OLSR
5	1	74.1719	OLSR
5	4	74.1719	OLSR
5	6	74.1719	OLSR
6	4	74.1856	OLSR
6	5	74.1856	OLSR
6	7	74.1856	OLSR
3	4	74.2323	OLSR
3	7	74.2323	OLSR
0	1	74.2371	OLSR
1	0	74.2688	OLSR
1	2	74.2688	OLSR
1	5	74.2688	OLSR
7	3	74.276	OLSR
7	4	74.276	OLSR
7	6	74.276	OLSR
4	2	74.2943	OLSR
4	3	74.2943	OLSR
4	7	74.2943	OLSR
4	5	74.2943	OLSR
4	6	74.2943	OLSR
0	1	75	 UDP 49153 > 9
5	1	75.0003	OLSR
5	4	75.0003	OLSR
5	6	75.0003	OLSR
